journal,year,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,JCR Abbreviation,Publisher,All_Fields
Bone marrow transplantation,2017.0,15,27,36,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2018.0,14,18,28,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2019.0,14,26,35,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2020.0,20,23,33,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2021.0,14,48,56,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2022.0,12,28,34,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2023.0,5,16,20,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2024.0,12,21,27,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2025.0,7,27,32,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Bone marrow transplantation,2026.0,0,0,0,1.0,2013,BONE MARROW TRANSPL,SPRINGERNATURE,HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
Brain : a journal of neurology,2010.0,140,69,172,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2011.0,123,58,158,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2012.0,126,80,172,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2013.0,126,58,156,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2014.0,113,64,145,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2015.0,122,75,158,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2016.0,96,67,129,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2017.0,102,79,140,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2018.0,72,113,150,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2019.0,30,155,168,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2020.0,29,142,151,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2021.0,33,164,173,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2022.0,34,202,207,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2023.0,63,235,246,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2024.0,59,198,207,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
Brain : a journal of neurology,2025.0,84,296,307,1.0,2013,BRAIN,OXFORD UNIV PRESS,CLINICAL NEUROLOGY; NEUROSCIENCES
British journal of cancer,2010.0,153,95,204,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2011.0,154,85,196,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2012.0,150,107,208,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2013.0,194,177,288,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2014.0,195,144,259,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2015.0,117,112,186,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2016.0,77,81,117,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2017.0,110,93,150,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2018.0,96,100,147,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2019.0,73,68,99,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2020.0,147,143,201,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2021.0,96,117,147,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2022.0,94,140,166,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2023.0,98,156,180,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2024.0,108,163,187,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2025.0,96,163,174,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of cancer,2026.0,9,16,16,1.0,2013,BRIT J CANCER,SPRINGERNATURE,ONCOLOGY
British journal of pharmacology,2010.0,332,52,340,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2011.0,299,42,302,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2012.0,355,62,363,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2013.0,298,45,304,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2014.0,255,44,256,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2015.0,289,58,297,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2016.0,180,49,192,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2017.0,186,53,195,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2018.0,181,87,206,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2019.0,145,107,192,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2020.0,178,144,236,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2021.0,91,145,179,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2022.0,80,158,182,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2023.0,63,119,139,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2024.0,77,168,197,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2025.0,105,269,288,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
British journal of pharmacology,2026.0,14,21,25,1.0,2017,BRIT J PHARMACOL,WILEY,PHARMACOLOGY & PHARMACY
The Canadian journal of cardiology,2010.0,14,5,19,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2011.0,10,10,18,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2012.0,10,6,15,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2013.0,25,16,37,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2014.0,20,13,31,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2015.0,21,11,28,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2016.0,24,17,39,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2017.0,13,18,29,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2018.0,11,6,16,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2019.0,17,27,38,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2020.0,12,24,29,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2021.0,13,18,25,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2022.0,9,13,19,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2023.0,12,17,27,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2024.0,5,17,21,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
The Canadian journal of cardiology,2025.0,17,31,42,0.0,,CAN J CARDIOL,ELSEVIER SCIENCE INC,CARDIAC & CARDIOVASCULAR SYSTEMS
Cancer cell,2010.0,76,35,82,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2011.0,101,47,104,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2012.0,97,62,102,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2013.0,96,75,101,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2014.0,96,73,103,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2015.0,93,82,103,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2016.0,92,87,106,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2017.0,79,83,93,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2018.0,101,105,120,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2019.0,69,79,84,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2020.0,50,71,73,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2021.0,35,64,67,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2022.0,29,71,73,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2023.0,57,98,100,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2024.0,39,93,94,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2025.0,46,97,99,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
Cancer cell,2026.0,2,5,5,0.0,,CANCER CELL,CELL PRESS,CELL BIOLOGY; ONCOLOGY
"Cancer communications (London, England)",2018.0,18,17,23,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2019.0,4,10,11,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2020.0,10,8,10,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2021.0,29,27,33,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2022.0,20,28,29,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2023.0,26,30,34,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2024.0,18,22,23,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
"Cancer communications (London, England)",2025.0,15,27,29,0.0,,CANCER COMMUN,WILEY,ONCOLOGY
Cancer discovery,2011.0,23,11,26,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2012.0,47,31,51,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2013.0,59,38,63,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2014.0,64,45,68,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2015.0,52,32,58,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2016.0,54,46,64,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2017.0,59,48,66,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2018.0,47,63,71,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2019.0,58,64,74,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2020.0,60,81,86,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2021.0,78,110,117,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2022.0,63,105,111,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2023.0,34,87,90,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2024.0,39,90,92,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer discovery,2025.0,47,114,119,1.0,2016,CANCER DISCOV,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer gene therapy,2010.0,82,20,83,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2011.0,72,14,75,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2012.0,85,21,86,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2013.0,68,16,71,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2014.0,50,16,52,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2015.0,49,19,50,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2016.0,44,16,45,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2017.0,33,8,35,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2018.0,24,11,25,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2019.0,26,15,28,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2020.0,44,36,51,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2021.0,61,59,68,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2022.0,115,105,131,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2023.0,95,97,115,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2024.0,90,109,118,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2025.0,74,84,93,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
Cancer gene therapy,2026.0,8,10,11,1.0,2013,CANCER GENE THER,SPRINGERNATURE,"BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY"
"Cancer immunology, immunotherapy : CII",2010.0,106,57,124,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2011.0,102,53,115,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2012.0,125,75,136,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2013.0,105,85,130,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2014.0,55,48,73,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2015.0,77,63,99,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2016.0,60,57,81,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2017.0,59,60,76,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2018.0,71,73,102,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2019.0,71,85,111,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2020.0,90,106,142,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2021.0,113,152,196,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2022.0,87,139,165,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2023.0,136,210,242,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2024.0,118,178,204,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
"Cancer immunology, immunotherapy : CII",2025.0,115,229,245,0.0,,CANCER IMMUNOL IMMUN,SPRINGER,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2013.0,18,17,25,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2014.0,61,62,80,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2015.0,86,79,101,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2016.0,56,63,80,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2017.0,76,74,91,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2018.0,94,102,119,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2019.0,112,123,149,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2020.0,79,107,118,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2021.0,62,93,99,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2022.0,54,83,87,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2023.0,49,94,96,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2024.0,51,100,102,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer immunology research,2025.0,48,135,136,1.0,2016,CANCER IMMUNOL RES,AMER ASSOC CANCER RESEARCH,IMMUNOLOGY; ONCOLOGY
Cancer research,2010.0,839,303,879,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2011.0,608,259,649,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2012.0,477,232,510,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2013.0,537,295,562,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2014.0,536,321,579,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2015.0,394,270,422,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2016.0,508,369,560,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2017.0,457,351,510,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2018.0,417,370,478,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2019.0,342,315,401,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2020.0,276,295,344,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2021.0,302,341,389,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2022.0,193,249,278,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2023.0,151,223,238,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2024.0,134,225,231,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer research,2025.0,135,308,314,1.0,2016,CANCER RES,AMER ASSOC CANCER RESEARCH,ONCOLOGY
Cancer science,2010.0,234,73,261,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2011.0,189,65,206,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2012.0,171,62,193,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2013.0,139,59,151,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2014.0,120,43,133,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2015.0,126,61,146,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2016.0,131,65,150,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2017.0,177,84,193,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2018.0,220,144,249,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2019.0,219,167,260,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2020.0,226,181,265,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2021.0,249,223,308,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2022.0,193,193,253,0.0,,CANCER SCI,WILEY,ONCOLOGY
Cancer science,2023.0,230,233,284,0.0,,CANCER SCI,WILEY,ONCOLOGY
